Gene Id,Gene Name
ENSACAG00000007175,RAN
ENSACAG00000012451,DSEL
ENSACAG00000014846,TMEM204
ENSACAG00000010090,
ENSACAG00000010412,CCDC148
ENSACAG00000014010,SLC37A4
ENSACAG00000002331,GRIA3
ENSACAG00000028906,RAP1B
ENSACAG00000005347,
ENSACAG00000025250,
ENSACAG00000003796,HSD17B4
ENSACAG00000005395,ACTN1
ENSACAG00000028618,PGAP2
ENSACAG00000007529,UPP2
ENSACAG00000005672,
ENSACAG00000001115,
ENSACAG00000003987,NUP107
ENSACAG00000013530,PI4K2B
ENSACAG00000002337,PRKAG2
ENSACAG00000014056,RHOG
ENSACAG00000003178,CRAMP1
ENSACAG00000013742,NETO2
ENSACAG00000011918,
ENSACAG00000002063,SCN2A
ENSACAG00000007855,NOS3
ENSACAG00000013561,ZCCHC4
ENSACAG00000003214,JPT2
ENSACAG00000000459,
ENSACAG00000016579,CAPN1
ENSACAG00000007220,SFSWAP
ENSACAG00000013584,DNAJA2
ENSACAG00000026606,
ENSACAG00000015116,
ENSACAG00000014089,HYOU1
ENSACAG00000004204,MDM2
ENSACAG00000003246,MAPK8IP3
ENSACAG00000016633,LRRC1
ENSACAG00000011829,TMX3
ENSACAG00000014168,GALNT11
ENSACAG00000003793,PRR16
ENSACAG00000003779,SRFBP1
ENSACAG00000013604,ANAPC4
ENSACAG00000003574,ERCC4
ENSACAG00000016710,MLIP
ENSACAG00000022209,
ENSACAG00000007313,MMP17
ENSACAG00000004335,CPM
ENSACAG00000029015,
ENSACAG00000021995,
ENSACAG00000005567,RAD51B
ENSACAG00000011732,DOK6
ENSACAG00000028197,
ENSACAG00000003698,LOX
ENSACAG00000005611,TMEM229B
ENSACAG00000003638,MRTFB
ENSACAG00000011729,CD226
ENSACAG00000016719,TINAG
ENSACAG00000004381,CPSF6
ENSACAG00000013552,GPT2
ENSACAG00000005617,PLEKHH1
ENSACAG00000014195,KMT2C
ENSACAG00000002025,
ENSACAG00000011576,RTTN
ENSACAG00000003682,
ENSACAG00000016759,FAM83B
ENSACAG00000013466,MYLK3
ENSACAG00000003699,IGFALS
ENSACAG00000014383,SLC34A2
ENSACAG00000023071,
ENSACAG00000015015,
ENSACAG00000016765,HCRTR2
ENSACAG00000024680,
ENSACAG00000007358,ULK1
ENSACAG00000004443,YEATS4
ENSACAG00000013438,ORC6
ENSACAG00000003335,KCNH2
ENSACAG00000005708,PIGH
ENSACAG00000001744,UBE2H
ENSACAG00000011568,SOCS6
ENSACAG00000016788,GFRAL
ENSACAG00000001038,
ENSACAG00000028103,
ENSACAG00000016794,HMGCLL1
ENSACAG00000003451,SNX2
ENSACAG00000013715,AOC1
ENSACAG00000014494,SEL1L3
ENSACAG00000026444,
ENSACAG00000004308,FAM114A2
ENSACAG00000005722,ARG2
ENSACAG00000013293,VPS35
ENSACAG00000026334,
ENSACAG00000001638,ZC3HC1
ENSACAG00000004470,FRS2
ENSACAG00000005454,
ENSACAG00000025305,
ENSACAG00000029438,
ENSACAG00000014567,SMIM20
ENSACAG00000024262,
ENSACAG00000001582,KLHDC10
ENSACAG00000004302,MFAP3
ENSACAG00000003828,CBLN2
ENSACAG00000013263,
ENSACAG00000016825,BMP5
ENSACAG00000028816,
ENSACAG00000010622,XRCC2
ENSACAG00000014578,RBPJ
ENSACAG00000028508,
ENSACAG00000005765,
ENSACAG00000003789,NETO1
ENSACAG00000013257,
ENSACAG00000004178,GALNT10
ENSACAG00000016827,COL21A1
ENSACAG00000005796,
ENSACAG00000010629,
ENSACAG00000003449,SNX24
ENSACAG00000003780,FBXO15
ENSACAG00000013221,SHCBP1
ENSACAG00000007367,PUS1
ENSACAG00000005799,
ENSACAG00000014635,CCKAR
ENSACAG00000004156,SAP30L
ENSACAG00000001642,
ENSACAG00000015474,
ENSACAG00000003427,PPIC
ENSACAG00000004071,LARP1
ENSACAG00000004492,CCT2
ENSACAG00000003778,TIMM21
ENSACAG00000008212,
ENSACAG00000003401,PRDM6
ENSACAG00000023346,
ENSACAG00000028597,
ENSACAG00000022476,MAF
ENSACAG00000005878,ZFYVE26
ENSACAG00000016857,rnaseh1
ENSACAG00000000966,SLC38A11
ENSACAG00000008780,DYNLRB2
ENSACAG00000014660,TBC1D19
ENSACAG00000003259,CEP120
ENSACAG00000003747,CYB5A
ENSACAG00000004061,FAXDC2
ENSACAG00000000923,
ENSACAG00000007378,EP400
ENSACAG00000008783,CDYL2
ENSACAG00000003727,C18orf63
ENSACAG00000010707,DPP6
ENSACAG00000029466,
ENSACAG00000004001,CNOT8
ENSACAG00000005970,PLEK2
ENSACAG00000003723,DIPK1C
ENSACAG00000008855,CMC2
ENSACAG00000029474,
ENSACAG00000014755,STIM2
ENSACAG00000016882,rps7
ENSACAG00000004609,LRRC10
ENSACAG00000000714,GRB14
ENSACAG00000003167,CSNK1G3
ENSACAG00000003653,CNDP2
ENSACAG00000008859,CENPN
ENSACAG00000003900,GEMIN5
ENSACAG00000004614,
ENSACAG00000007479,NOC4L
ENSACAG00000006153,
ENSACAG00000005994,EIF2S1
ENSACAG00000004637,BEST3
ENSACAG00000008885,ATMIN
ENSACAG00000003135,ZNF608
ENSACAG00000003637,CNDP1
ENSACAG00000022930,
ENSACAG00000004695,
ENSACAG00000010905,PAXIP1
ENSACAG00000024726,
ENSACAG00000000706,FIGN
ENSACAG00000029034,
ENSACAG00000010972,HTR5A
ENSACAG00000007493,GALNT9
ENSACAG00000008905,
ENSACAG00000016908,COLEC11
ENSACAG00000010997,INSIG1
ENSACAG00000004738,MYRFL
ENSACAG00000003621,
ENSACAG00000003047,
ENSACAG00000007592,FBRSL1
ENSACAG00000023951,
ENSACAG00000006040,ATP6V1D
ENSACAG00000004779,CNOT2
ENSACAG00000005307,
ENSACAG00000004652,
ENSACAG00000016927,ALLC
ENSACAG00000008955,
ENSACAG00000005316,ZADH2
ENSACAG00000005329,TSHZ1
ENSACAG00000011018,EN2
ENSACAG00000025861,
ENSACAG00000007655,CHFR
ENSACAG00000005332,ZNF516
ENSACAG00000024961,
ENSACAG00000011000,CNPY1
ENSACAG00000011515,TBCB
ENSACAG00000005340,ZNF236
ENSACAG00000003875,MRPL22
ENSACAG00000011035,RBM33
ENSACAG00000002899,ALDH7A1
ENSACAG00000004685,
ENSACAG00000011553,
ENSACAG00000009055,BCO1
ENSACAG00000024463,KCNMB4
ENSACAG00000006139,MPP5
ENSACAG00000011599,ARHGAP35
ENSACAG00000007759,GOLGA3
ENSACAG00000011060,SHH
ENSACAG00000028183,
ENSACAG00000011088,RNF32
ENSACAG00000003864,SGCD
ENSACAG00000011682,AP2S1
ENSACAG00000005477,MBP
ENSACAG00000028016,
ENSACAG00000029107,
ENSACAG00000002878,PHAX
ENSACAG00000006211,
ENSACAG00000009119,GAN
ENSACAG00000028639,
ENSACAG00000002875,TEX43
ENSACAG00000007828,ANKLE2
ENSACAG00000006220,GPHN
ENSACAG00000028140,
ENSACAG00000003858,MED7
ENSACAG00000023688,
ENSACAG00000011102,LMBR1
ENSACAG00000014076,SCARA5
ENSACAG00000011724,SLC1A5
ENSACAG00000005481,GALR1
ENSACAG00000004713,GYS1
ENSACAG00000009149,
ENSACAG00000003690,ITK
ENSACAG00000025616,
ENSACAG00000007882,PGAM5
ENSACAG00000000478,SALL3
ENSACAG00000015283,
ENSACAG00000011805,FKRP
ENSACAG00000007901,ZDHHC8
ENSACAG00000011808,STRN4
ENSACAG00000000552,ATP9B
ENSACAG00000011192,NOM1
ENSACAG00000004864,PRMT1
ENSACAG00000011211,
ENSACAG00000009200,PLCG2
ENSACAG00000007994,TRMT2A
ENSACAG00000011224,UBE3C
ENSACAG00000028612,
ENSACAG00000007966,RANBP1
ENSACAG00000003535,CYFIP2
ENSACAG00000011985,
ENSACAG00000011443,DNAJB6
ENSACAG00000011694,PTPRN2
ENSACAG00000000941,NFATC1
ENSACAG00000004969,TBC1D17
ENSACAG00000008031,DGCR8
ENSACAG00000009446,SLC12A4
ENSACAG00000003510,NIPAL4
ENSACAG00000011704,NCAPG2
ENSACAG00000001148,CTDP1
ENSACAG00000005085,
ENSACAG00000001221,KCNG2
ENSACAG00000009652,
ENSACAG00000001270,SLC66A2
ENSACAG00000002239,DYNC2I1
ENSACAG00000003397,ADAM19
ENSACAG00000005091,
ENSACAG00000001310,
ENSACAG00000029150,
ENSACAG00000009728,
ENSACAG00000028770,
ENSACAG00000001320,
ENSACAG00000009755,DDX28
ENSACAG00000002292,VIPR2
ENSACAG00000001323,RBFA
ENSACAG00000005181,
ENSACAG00000001359,ADNP2
ENSACAG00000002297,ZMYND11
ENSACAG00000009757,DUS2
ENSACAG00000003369,SOX30
ENSACAG00000001375,
ENSACAG00000001395,PARD6G
ENSACAG00000003330,THG1L
ENSACAG00000005243,
ENSACAG00000001432,SCGN
ENSACAG00000003306,
ENSACAG00000009839,NFATC3
ENSACAG00000005296,
ENSACAG00000026973,
ENSACAG00000003205,CLINT1
ENSACAG00000009900,ESRP2
ENSACAG00000000715,FOXL1
ENSACAG00000005399,TUFM
ENSACAG00000001574,CARMIL1
ENSACAG00000026562,
ENSACAG00000000449,YJU2
ENSACAG00000009075,C2CD4C
ENSACAG00000026252,
ENSACAG00000029587,
ENSACAG00000005425,ATXN2L
ENSACAG00000009040,ZNF512
ENSACAG00000023731,
ENSACAG00000009959,
ENSACAG00000010163,
ENSACAG00000013581,
ENSACAG00000002493,DIP2C
ENSACAG00000016184,PHF12
ENSACAG00000003097,
ENSACAG00000009961,PLA2G15
ENSACAG00000010234,CHRM1
ENSACAG00000010068,SMPD3
ENSACAG00000008974,GPN1
ENSACAG00000003052,
ENSACAG00000000286,
ENSACAG00000024183,
ENSACAG00000016242,DHRS13
ENSACAG00000001803,
ENSACAG00000010119,PRMT7
ENSACAG00000005528,SH2B1
ENSACAG00000002263,
ENSACAG00000002966,RNF145
ENSACAG00000010238,SLC7A6OS
ENSACAG00000002895,UBLCP1
ENSACAG00000002858,LARP4B
ENSACAG00000010249,SLC7A6
ENSACAG00000005552,ATP2A1
ENSACAG00000001937,
ENSACAG00000000499,
ENSACAG00000016835,DECR2
ENSACAG00000022434,
ENSACAG00000028873,NME4
ENSACAG00000010464,TMEM30B
ENSACAG00000010470,OSGIN1
ENSACAG00000016883,XPO6
ENSACAG00000004875,
ENSACAG00000000883,NECAB2
ENSACAG00000002240,ARMH2
ENSACAG00000029097,
ENSACAG00000004867,
ENSACAG00000028673,
ENSACAG00000002241,
ENSACAG00000029486,
ENSACAG00000002943,GTPBP4
ENSACAG00000014921,
ENSACAG00000005761,
ENSACAG00000004852,
ENSACAG00000002277,C6orf62
ENSACAG00000028712,
ENSACAG00000005762,
ENSACAG00000022243,
ENSACAG00000002307,
ENSACAG00000015087,CDH11
ENSACAG00000001091,ANKS3
ENSACAG00000002326,
ENSACAG00000005777,SPNS1
ENSACAG00000002332,TDP2
ENSACAG00000000842,
ENSACAG00000027873,
ENSACAG00000001229,
ENSACAG00000000593,CDH5
ENSACAG00000002362,KIAA0319
ENSACAG00000005858,
ENSACAG00000001440,
ENSACAG00000025090,
ENSACAG00000003142,
ENSACAG00000001552,NLRC3
ENSACAG00000005937,
ENSACAG00000002616,ALDH5A1
ENSACAG00000003155,WDR37
ENSACAG00000001606,LUC7L
ENSACAG00000001752,
ENSACAG00000002705,GPLD1
ENSACAG00000003231,ADARB2
ENSACAG00000001758,ANTKMT
ENSACAG00000001776,METRN
ENSACAG00000006069,CLN3
ENSACAG00000005122,
ENSACAG00000008018,PFKP
ENSACAG00000006142,
ENSACAG00000002829,MRS2
ENSACAG00000002911,DCDC2
ENSACAG00000002931,NRSN1
ENSACAG00000002939,PRL
ENSACAG00000025639,
ENSACAG00000006241,
ENSACAG00000003603,
ENSACAG00000025622,
ENSACAG00000003013,SOX4
ENSACAG00000003027,CDKAL1
ENSACAG00000008286,PITRM1
ENSACAG00000006327,
ENSACAG00000024426,
ENSACAG00000003077,E2F3
ENSACAG00000006355,
ENSACAG00000003601,ACTL7A
ENSACAG00000001166,KLF6
ENSACAG00000003095,MBOAT1
ENSACAG00000003581,APTX
ENSACAG00000001137,FZD8
ENSACAG00000006357,
ENSACAG00000023803,
ENSACAG00000003191,ID4
ENSACAG00000001121,GJD4
ENSACAG00000020949,
ENSACAG00000003203,RNF144B
ENSACAG00000006482,
ENSACAG00000001075,CCNY
ENSACAG00000003517,DNAJA1
ENSACAG00000003233,DEK
ENSACAG00000003444,SMU1
ENSACAG00000006485,
ENSACAG00000000947,CREM
ENSACAG00000028574,
ENSACAG00000003284,KDM1B
ENSACAG00000003237,PPP2CB
ENSACAG00000028632,
ENSACAG00000003316,TPMT
ENSACAG00000003390,NHLRC1
ENSACAG00000000628,CUL2
ENSACAG00000006595,SGF29
ENSACAG00000004464,
ENSACAG00000015370,
ENSACAG00000012272,
ENSACAG00000007678,SLC2A5
ENSACAG00000025478,
ENSACAG00000026886,
ENSACAG00000009098,
ENSACAG00000014011,
ENSACAG00000003414,B4GALT1
ENSACAG00000014877,
ENSACAG00000028665,
ENSACAG00000006881,OR51E2
ENSACAG00000028433,
ENSACAG00000010653,BEND5
ENSACAG00000016322,
ENSACAG00000012173,HBE1
ENSACAG00000009325,PSMD5
ENSACAG00000006347,SEMA6C
ENSACAG00000009029,
ENSACAG00000000709,
ENSACAG00000003398,KIF13A
ENSACAG00000003289,GSR
ENSACAG00000028556,
ENSACAG00000014535,KIAA0513
ENSACAG00000029512,
ENSACAG00000000002,
ENSACAG00000001536,
ENSACAG00000006642,
ENSACAG00000014551,FBXO31
ENSACAG00000001555,
ENSACAG00000005303,
ENSACAG00000014542,LMO3
ENSACAG00000000686,PARD3
ENSACAG00000014595,
ENSACAG00000014518,MGST1
ENSACAG00000004214,
ENSACAG00000003538,SIRT5
ENSACAG00000029236,
ENSACAG00000003236,
ENSACAG00000011727,
ENSACAG00000014493,SLC15A5
ENSACAG00000003215,PURG
ENSACAG00000028554,NOL7
ENSACAG00000014623,
ENSACAG00000014435,DERA
ENSACAG00000004149,FANCM
ENSACAG00000023721,
ENSACAG00000001602,CNOT1
ENSACAG00000010889,TOP1
ENSACAG00000003604,RANBP9
ENSACAG00000027129,
ENSACAG00000016303,WDHD1
ENSACAG00000024407,
ENSACAG00000003109,WRN
ENSACAG00000014378,STRAP
ENSACAG00000006825,
ENSACAG00000003649,FGF11
ENSACAG00000004203,
ENSACAG00000023064,
ENSACAG00000003648,MCUR1
ENSACAG00000006862,KREMEN2
ENSACAG00000016300,SOCS4
ENSACAG00000006882,PAQR4
ENSACAG00000003668,RNF182
ENSACAG00000004080,
ENSACAG00000025291,
ENSACAG00000016297,MAPK1IP1L
ENSACAG00000006893,PKMYT1
ENSACAG00000028956,CD83
ENSACAG00000016274,LGALS3
ENSACAG00000026867,
ENSACAG00000006518,NRP1
ENSACAG00000021080,
ENSACAG00000003669,JARID2
ENSACAG00000006908,
ENSACAG00000026956,
ENSACAG00000004047,PRPF39
ENSACAG00000009047,PAF1
ENSACAG00000014207,EPS8
ENSACAG00000006912,SRRM2
ENSACAG00000003080,GTF2E2
ENSACAG00000023940,
ENSACAG00000020945,
ENSACAG00000022552,
ENSACAG00000003012,RBPMS
ENSACAG00000006958,ELOB
ENSACAG00000023154,
ENSACAG00000025402,
ENSACAG00000003975,TOGARAM1
ENSACAG00000011128,PLCG1
ENSACAG00000016265,
ENSACAG00000006885,
ENSACAG00000006964,
ENSACAG00000003762,DTNBP1
ENSACAG00000025274,
ENSACAG00000028457,
ENSACAG00000028847,
ENSACAG00000028855,
ENSACAG00000002976,DCTN6
ENSACAG00000016259,IMP3
ENSACAG00000024561,
ENSACAG00000016254,FBXO34
ENSACAG00000006985,
ENSACAG00000003816,MYLIP
ENSACAG00000003955,KLHL28
ENSACAG00000006853,GSTK1
ENSACAG00000006788,ITGB1
ENSACAG00000016240,ATG14
ENSACAG00000024808,
ENSACAG00000003935,TMX1
ENSACAG00000000993,
ENSACAG00000027275,
ENSACAG00000023178,GYPC
ENSACAG00000006850,
ENSACAG00000013967,PTPRO
ENSACAG00000003844,GMPR
ENSACAG00000010082,BIN1
ENSACAG00000027327,
ENSACAG00000006704,SCNN1A
ENSACAG00000014592,
ENSACAG00000024701,
ENSACAG00000007026,
ENSACAG00000002975,MBOAT4
ENSACAG00000003919,ATXN1
ENSACAG00000011460,ZHX3
ENSACAG00000029195,
ENSACAG00000027090,
ENSACAG00000002960,PRAG1
ENSACAG00000023382,
ENSACAG00000000833,ACTR10
ENSACAG00000003962,RBM24
ENSACAG00000025507,
ENSACAG00000010044,CYP27C1
ENSACAG00000027133,
ENSACAG00000002945,
ENSACAG00000014531,
ENSACAG00000006678,VAMP1
ENSACAG00000022611,
ENSACAG00000007087,MFAP4
ENSACAG00000002928,MFHAS1
ENSACAG00000029136,
ENSACAG00000009919,ERCC3
ENSACAG00000006677,MRPL51
ENSACAG00000000793,
ENSACAG00000003976,CAP2
ENSACAG00000029028,
ENSACAG00000000761,SLC35F4
ENSACAG00000002863,ERI1
ENSACAG00000028576,
ENSACAG00000029436,
ENSACAG00000007106,
ENSACAG00000025643,
ENSACAG00000011464,LPIN3
ENSACAG00000000751,NAA30
ENSACAG00000002925,PPP1R3B
ENSACAG00000010451,
ENSACAG00000002619,TNKS
ENSACAG00000000647,AP5M1
ENSACAG00000006580,NCAPD2
ENSACAG00000007015,EPC1
ENSACAG00000007113,
ENSACAG00000028195,
ENSACAG00000029135,
ENSACAG00000010386,
ENSACAG00000025429,
ENSACAG00000004118,NUP153
ENSACAG00000009826,MAP3K2
ENSACAG00000029021,
ENSACAG00000000344,EXOC5
ENSACAG00000007071,KIF5B
ENSACAG00000006502,GAPDH
ENSACAG00000002613,DUSP4
ENSACAG00000009789,PECR
ENSACAG00000002599,
ENSACAG00000004205,
ENSACAG00000002603,LRRC14B
ENSACAG00000002598,HOPX
ENSACAG00000009776,TMEM169
ENSACAG00000009597,XRCC5
ENSACAG00000002594,
ENSACAG00000022806,
ENSACAG00000004251,PAK1IP1
ENSACAG00000011588,EMILIN3
ENSACAG00000002578,ARL9
ENSACAG00000007253,ARHGAP12
ENSACAG00000006451,
ENSACAG00000022573,
ENSACAG00000003928,
ENSACAG00000008777,SLC39A11
ENSACAG00000002381,SRP72
ENSACAG00000004320,GFOD1
ENSACAG00000008719,SOX9
ENSACAG00000012127,KCNJ2
ENSACAG00000006397,
ENSACAG00000009579,MARCHF4
ENSACAG00000012133,KCNJ16
ENSACAG00000004331,TBC1D7
ENSACAG00000011593,RPN2
ENSACAG00000007152,
ENSACAG00000007353,ZEB1
ENSACAG00000003402,ATP1A1
ENSACAG00000004337,PHACTR1
ENSACAG00000006231,
ENSACAG00000002375,SARAF
ENSACAG00000011836,
ENSACAG00000023051,MANBAL
ENSACAG00000002355,REST
ENSACAG00000007423,SVIL
ENSACAG00000000351,MYO10
ENSACAG00000006228,LPAR5
ENSACAG00000002327,NOA1
ENSACAG00000011859,SRC
ENSACAG00000007512,JCAD
ENSACAG00000006209,ACRBP
ENSACAG00000007513,MTPAP
ENSACAG00000007522,MAP3K8
ENSACAG00000003503,PLA1A
ENSACAG00000002123,POLR2B
ENSACAG00000003557,POPDC2
ENSACAG00000007580,BAMBI
ENSACAG00000000324,RETREG1
ENSACAG00000006150,ING4
ENSACAG00000000306,ZNF622
ENSACAG00000026666,
ENSACAG00000012033,BLCAP
ENSACAG00000000305,MARCHF11
ENSACAG00000000302,FBXL7
ENSACAG00000017195,
ENSACAG00000007583,WAC
ENSACAG00000007425,
ENSACAG00000012089,
ENSACAG00000003580,
ENSACAG00000026405,
ENSACAG00000013819,
ENSACAG00000000278,OTULIN
ENSACAG00000026068,
ENSACAG00000004037,LRFN3
ENSACAG00000025832,
ENSACAG00000028273,LRFN1
ENSACAG00000007648,
ENSACAG00000012034,PIGT
ENSACAG00000011427,
ENSACAG00000013603,
ENSACAG00000023520,
ENSACAG00000027212,
ENSACAG00000005537,ANKH
ENSACAG00000002080,IGFBP7
ENSACAG00000007385,CDH22
ENSACAG00000006099,ZNF384
ENSACAG00000013911,TLR4
ENSACAG00000008921,GMFG
ENSACAG00000024147,
ENSACAG00000007649,MPP7
ENSACAG00000028407,
ENSACAG00000024235,
ENSACAG00000001590,
ENSACAG00000003655,GSK3B
ENSACAG00000029563,
ENSACAG00000023840,
ENSACAG00000023898,
ENSACAG00000006078,PIANP
ENSACAG00000026659,
ENSACAG00000009375,HDGF
ENSACAG00000012126,
ENSACAG00000008608,
ENSACAG00000002450,
ENSACAG00000002008,
ENSACAG00000000420,
ENSACAG00000028637,
ENSACAG00000008965,SAMD4B
ENSACAG00000000982,TSGA10
ENSACAG00000011719,FOXN4
ENSACAG00000024693,
ENSACAG00000026861,
ENSACAG00000009320,PRCC
ENSACAG00000005616,OTULINL
ENSACAG00000012137,
ENSACAG00000001131,SEMA4F
ENSACAG00000014334,FAM168A
ENSACAG00000022604,
ENSACAG00000011892,SEPTIN6
ENSACAG00000001622,TP73
ENSACAG00000007364,COQ4
ENSACAG00000022249,
ENSACAG00000002451,
ENSACAG00000022648,
ENSACAG00000011583,CHERP
ENSACAG00000003734,SHFL
ENSACAG00000027271,
ENSACAG00000000558,MOGS
ENSACAG00000014367,P4HA3
ENSACAG00000011622,
ENSACAG00000026939,
ENSACAG00000005039,
ENSACAG00000007331,TRUB2
ENSACAG00000000639,WBP1
ENSACAG00000005337,
ENSACAG00000008800,
ENSACAG00000009631,
ENSACAG00000005742,
ENSACAG00000002116,CCDC113
ENSACAG00000000976,LIPT1
ENSACAG00000000678,
ENSACAG00000002549,
ENSACAG00000003753,ANGPTL6
ENSACAG00000028698,
ENSACAG00000007328,
ENSACAG00000029682,
ENSACAG00000007785,ARMC4
ENSACAG00000000942,MITD1
ENSACAG00000000211,CEP20
ENSACAG00000000501,NRBP1
ENSACAG00000028036,
ENSACAG00000002157,
ENSACAG00000022091,
ENSACAG00000002595,NDUFB10
ENSACAG00000025561,
ENSACAG00000029215,
ENSACAG00000015522,ETV3
ENSACAG00000000933,
ENSACAG00000023263,
ENSACAG00000012140,NKRF
ENSACAG00000017294,GRIK3
ENSACAG00000006769,
ENSACAG00000003877,SPCS2
ENSACAG00000015538,ETV3L
ENSACAG00000027405,
ENSACAG00000026940,
ENSACAG00000003786,KIF17
ENSACAG00000027956,
ENSACAG00000007239,
ENSACAG00000006757,
ENSACAG00000007829,MKX
ENSACAG00000006754,
ENSACAG00000027391,UBE2A
ENSACAG00000027725,XRRA1
ENSACAG00000028577,
ENSACAG00000005222,CEP170
ENSACAG00000007851,
ENSACAG00000006681,WDR59
ENSACAG00000029196,
ENSACAG00000014976,
ENSACAG00000017449,
ENSACAG00000014441,
ENSACAG00000015541,ARHGEF11
ENSACAG00000003838,
ENSACAG00000005007,DOCK11
ENSACAG00000005926,
ENSACAG00000014446,RNF169
ENSACAG00000023926,
ENSACAG00000007861,YME1L1
ENSACAG00000004049,
ENSACAG00000014221,
ENSACAG00000028164,P2RY11
ENSACAG00000006805,
ENSACAG00000006659,FA2H
ENSACAG00000006722,SST
ENSACAG00000006649,MLKL
ENSACAG00000007003,DNM1
ENSACAG00000017285,ZC3H12A
ENSACAG00000006627,RFWD3
ENSACAG00000003880,EIF3G
ENSACAG00000014267,
ENSACAG00000006845,
ENSACAG00000017271,MEAF6
ENSACAG00000025992,
ENSACAG00000004199,HSPA12B
ENSACAG00000006732,MASP1
ENSACAG00000004389,GATM
ENSACAG00000006768,
ENSACAG00000008039,MASTL
ENSACAG00000017268,SNIP1
ENSACAG00000006763,COMMD8
ENSACAG00000006720,AKT3
ENSACAG00000026021,
ENSACAG00000001398,
ENSACAG00000015648,LRRC71
ENSACAG00000017260,DNALI1
ENSACAG00000006661,CORIN
ENSACAG00000007549,
ENSACAG00000008079,ACBD5
ENSACAG00000006100,
ENSACAG00000017224,GNL2
ENSACAG00000002208,
ENSACAG00000015708,
ENSACAG00000006640,NFXL1
ENSACAG00000002855,CTNND2
ENSACAG00000006945,
ENSACAG00000002286,
ENSACAG00000003948,DNMT1
ENSACAG00000006802,
ENSACAG00000027543,
ENSACAG00000006948,CIZ1
ENSACAG00000002217,
ENSACAG00000025564,
ENSACAG00000004296,ZBTB18
ENSACAG00000028409,
ENSACAG00000011726,
ENSACAG00000008110,ABI1
ENSACAG00000006622,CNGA1
ENSACAG00000029390,
ENSACAG00000006946,
ENSACAG00000028895,
ENSACAG00000000557,PRR35
ENSACAG00000017216,RSPO1
ENSACAG00000006581,NIPAL1
ENSACAG00000023932,
ENSACAG00000008138,
ENSACAG00000004299,ADSS2
ENSACAG00000022555,
ENSACAG00000017213,C1orf109
ENSACAG00000002340,PSMD8
ENSACAG00000013762,SLC35C2
ENSACAG00000024923,
ENSACAG00000017203,YRDC
ENSACAG00000002815,ANKRD33B
ENSACAG00000013780,
ENSACAG00000008163,APBB1IP
ENSACAG00000002811,SNRNP48
ENSACAG00000002290,
ENSACAG00000000987,
ENSACAG00000004177,S1PR2
ENSACAG00000006427,TEC
ENSACAG00000017181,MTF1
ENSACAG00000004931,WDR44
ENSACAG00000002810,ROPN1L
ENSACAG00000004427,CATSPERE
ENSACAG00000012809,
ENSACAG00000027498,
ENSACAG00000027025,
ENSACAG00000012848,SLC25A45
ENSACAG00000008193,GAD2
ENSACAG00000002675,MARCHF6
ENSACAG00000004473,DESI2
ENSACAG00000013271,VMA21
ENSACAG00000002391,SPRED3
ENSACAG00000022939,
ENSACAG00000012883,FRMD8
ENSACAG00000017122,INPP5B
ENSACAG00000013273,
ENSACAG00000006385,SLAIN2
ENSACAG00000029303,COX20
ENSACAG00000004895,
ENSACAG00000002418,FAM98C
ENSACAG00000013274,HMGB3
ENSACAG00000012930,
ENSACAG00000006369,SLC10A4
ENSACAG00000004511,HNRNPU
ENSACAG00000008363,MYO3A
ENSACAG00000006354,ZAR1
ENSACAG00000012955,
ENSACAG00000008440,CD99L2
ENSACAG00000004893,SELENOW
ENSACAG00000002462,RASGRP4
ENSACAG00000025182,MTMR1
ENSACAG00000012960,GAL3ST3
ENSACAG00000002671,CMBL
ENSACAG00000022278,
ENSACAG00000004523,EFCAB2
ENSACAG00000029285,TM4SF5
ENSACAG00000002412,NFX1
ENSACAG00000008621,
ENSACAG00000008498,GPR158
ENSACAG00000004828,
ENSACAG00000008631,
ENSACAG00000006131,FRYL
ENSACAG00000027231,
ENSACAG00000008536,THNSL1
ENSACAG00000011771,KIF26B
ENSACAG00000002349,ANKS6
ENSACAG00000008637,TMEM185A
ENSACAG00000008543,
ENSACAG00000017058,SF3A3
ENSACAG00000002607,
ENSACAG00000010705,
ENSACAG00000008581,PRTFDC1
ENSACAG00000027710,
ENSACAG00000008596,ARHGAP21
ENSACAG00000002302,GALNT12
ENSACAG00000001965,
ENSACAG00000003630,
ENSACAG00000010688,AFF2
ENSACAG00000008655,
ENSACAG00000004826,AGTR2
ENSACAG00000009977,LRFN5
ENSACAG00000008656,
ENSACAG00000004822,
ENSACAG00000028448,OTUD1
ENSACAG00000017037,FHL3
ENSACAG00000022438,
ENSACAG00000008706,
ENSACAG00000001414,
ENSACAG00000017024,UTP11
ENSACAG00000002199,GABBR2
ENSACAG00000026455,
ENSACAG00000022393,
ENSACAG00000002509,
ENSACAG00000008717,PTF1A
ENSACAG00000009818,ATP6V0D1
ENSACAG00000002195,MAP4K1
ENSACAG00000014834,
ENSACAG00000010196,ATAD3A
ENSACAG00000028584,
ENSACAG00000013743,
ENSACAG00000006378,
ENSACAG00000014842,PLEKHF1
ENSACAG00000023849,
ENSACAG00000024445,
ENSACAG00000029396,
ENSACAG00000003658,HSD11B2
ENSACAG00000023689,
ENSACAG00000009527,
ENSACAG00000011968,
ENSACAG00000006106,OCIAD1
ENSACAG00000009457,
ENSACAG00000025982,
